,count,hate_speech,offensive_language,neither,label,tweet
3985,3,0,3,0,0,24 nigga yes you do take me on a ride in that bitch pleaseee
3986,3,0,3,0,0,inthed free world bitch
3987,3,0,3,0,0,inthed rams are for fags
3988,3,0,3,0,0,inthed you dont want to battle you shook cause aint no such things as half way crooks bitch
3989,3,0,3,0,0,inthed youre still a free world bitch  dont deserve your 313 area code 
3990,3,1,2,0,0,    yeah i like them too but im not annoying ass bitch about it support them but dont bitch
3991,3,1,2,0,0,pollute im gonna tell my friend not to buy your scuf now dumb chink frail pussy
3992,3,0,3,0,0, use coconut oil faggot
3993,3,0,3,0,0, this shit sorry than a hoe
3994,3,0,0,3,0,  its supposed to be grey with speckled blue midsole and the soles are more yellow than icy so pass
3995,3,0,0,3,0,  i dont suck tho youre just mad because youre trash and i carried you you always had 0 points
3996,3,0,3,0,0,  the witches took them hoe
3997,3,0,2,1,0, simonson  nvm thought we were talking fifa sorry matt youre not trash at zombies
3998,3,0,3,0,0, its got good mojo for sure paybacks a bitch
3999,3,0,0,3,0,alarson  youre saying zebras are goth
4000,3,0,3,0,0,carbonaro nice pussy
4001,3,0,0,3,0,ragingbabe im not trying to be critical but jr literally looks like he just ate a pot brownie got off a couch and put on his gloves
4002,3,0,3,0,0,talleywacker miss you ya fucker send me a txt every now and again like ya used to all ill do the same ya twat p
4003,3,0,3,0,0,talleywacker yes touch my bitch get ya shit knocked
4004,3,0,3,0,0, lucky as bitch ft juicy j
4005,3,0,0,3,0, i hope you get better soon colds are for the birds
4006,3,1,2,0,0, u aint bout it wop
4007,3,0,3,0,0, stop calling her a bitch crystal voice
4008,3,0,3,0,0, yes bitch 128528128514
4009,3,0,3,0,0, what kind of hoe are you dressing up as
4010,3,0,0,3,0, 128514 welcome back b without your daily rants my tl was trash af
4011,3,0,3,0,0, eeeeeeeee you got the hoes
4012,3,0,0,3,0, be my guest i want to be a bird i think
4013,3,0,3,0,0,  tee13  like the cure time when u shut da fuck up from gettin in other folks bizness like a lil bitch
4014,6,1,4,1,0,  we block us then and see what happens you think we on ya high yellow ass now just watch
4015,3,3,0,0,1, to was a faggot crybaby
4016,3,0,3,0,0,  stfu hoe 128514128514128514
4017,3,1,2,0,0,dagladiator bitch fuck you get out my mentions malzeno
4018,3,0,2,1,0, would be funnier if america and not pussy canada
4019,3,0,3,0,0,lynn i smiled first and then you mugged  so of course ima mugg back cant bitch out lol
4020,3,0,3,0,0, thank you for proving my bitch ass wrong tonight
4021,3,0,3,0,0, ya 5 games are you a retard
4022,3,0,2,1,0, lmaooo dj8217s stranger danger im just a coon
4023,3,1,2,0,0, maniacmind am not down with gay shit u better ask my bitch
4024,3,0,3,0,0, bitch you can get to
4025,3,1,2,0,0, bring yo bitch ass whith em jump in want to and get yo ass beat up
4026,6,1,5,0,0,sharkhoes hoe im at work til like 8
4027,3,0,3,0,0,spatula stop looking porn fag
4028,3,0,3,0,0,deamor bitch i told you to hit me when you got back
4029,3,0,3,0,0, cuz bitches love cheesy
4030,3,2,1,0,1, you a fag b
4031,3,1,2,0,0, stop being bitchy bitch
4032,3,0,0,3,0,    tegenwoordig weet je ook al niet wat voor vlees je eetvoor je t weet is t zebra of een aap
4033,3,0,3,0,0,munster ha the shyt niggas tell hoes 2 ho wanna be more
4034,3,0,3,0,0, follow me bitch lol u too good to follow back ha ha
4035,3,0,1,2,0,lifestyle   cant the yankees make some last weeks moves
4036,3,3,0,0,1,   anything to trash this black president
4037,3,1,2,0,0, just got his pussy kicked hes out done  wins per fox news election2014 tcot gop teaparty p2
4038,3,0,2,1,0, in many areas has that look but need to see bean countsaid it before beans are a bitchtend to do what you dont expect
4039,3,0,3,0,0,fishyass was like dom had some gas cause i hit that bitch one time and ended up talkin shit all night bitch was fried 128514
4040,3,1,2,0,0,ngaines i am brown while you are black and ignorant your stupidity makes me sick typical thug looking nigger
4041,3,0,3,0,0, thats why the hoes love herthey can relate to being lonely amp depressed lol
4042,4,0,4,0,0, its  s favorite fucking jam i havent seen it but judging by there being a little girl in it its probably trash
4043,3,0,3,0,0, you tryna say im a pussy of course im tryna slam i aint no pussy duuuuuuu
4044,3,0,3,0,0, keep ya draws on hoe
4045,3,0,0,3,0, you mean the one i colored with crayons isnt copacetic
4046,3,3,0,0,1,  you know what you did you faggot there are literally thousands of people that have you on their radar homo
4047,3,0,0,3,0, his do not until playoffs but luckily this means that any future kid will definitely root for the yanks priorities
4048,3,2,1,0,1,petrie22 geta life faggot
4049,3,0,3,0,0,schiffer  nah its bc im a bad bitch
4050,3,0,3,0,0, pussy
4051,3,0,3,0,0, pussy shit
4052,3,0,3,0,0, here its a wtf dude are you fucking retarded
4053,3,0,3,0,0, thx hoe
4054,3,1,2,0,0,maxoff5 your a dirty cunt mate lol missingtheaussies
4055,3,0,3,0,0,kellerman if it were close than we could bitch but that was going on 10 to zip on scorecards  rightful mercy stoppage
4056,3,1,2,0,0,betha yea it looks faglike
4057,3,1,2,0,0,larsen  suck my dick you cunts
4058,3,0,3,0,0,larsen good bitch 128527
4059,3,3,0,0,1,larsen your a cunt
4060,7,0,0,7,0, the grass is greener on the other side of the fence of course its also a soggy septic field
4061,3,0,0,3,0, the yankees of football was the funniest part of your latest video sincerely all of pittsburgh
4062,3,0,0,3,0, reason 2 i didnt order a shirt taffy will know where i live and he would probably find me and stab me
4063,3,0,0,3,0, means trash lol
4064,3,0,3,0,0, ayyy tell that bitch in your avi she needs fix a flat for dat flat ass128527
4065,3,2,1,0,1, shut your legs hoe
4066,6,0,0,6,0, interested just wanted to see a better pic of the soles
4067,3,0,3,0,0,noindirect bitch fuck you you cut off until i get my snacks from fat boys 
4068,3,0,2,1,0,noindirect bitch stop harassing me
4069,3,0,3,0,0, you killed that hoe
4070,3,0,3,0,0,  bitch im always out
4071,3,0,3,0,0, damn makin bitches jealous in reality amp twitterfacebook prolly mad bc if her pic was posted it wouldnt be taken as a joke 128514
4072,3,0,3,0,0, my fuckin mom is a bitch like she aint even payin for it dylan is and he said its fine
4073,3,1,2,0,0, u really got these coons out here dreaming
4074,3,0,3,0,0, how is it fucked up you fucking retard condemning ray rice yet supporting chris brown whos a women abuser thats logical
4075,3,0,3,0,0, lovin all the pussy pics
4076,3,3,0,0,1,   shit your ass and shabbat your moms pussy u jew bastard ur times coming heil hitler
4077,3,0,0,3,0, i thought i was the ghetto word for babe
4078,3,1,2,0,0, 128539128539128539 yaaaas bitch
4079,3,0,3,0,0,tweets oh bitch you toooo far
4080,3,0,3,0,0, bitch look homeless and u say meth not weed ur a fucking discrimination to american but enough of the bull shit what up fuk boy
4081,3,1,2,0,0, haha faggot
4082,3,0,3,0,0, little bitch
4083,3,0,2,1,0, only if youre a twat as well be not a twat my son
4084,3,0,3,0,0, dis bitch gots spunk
4085,3,1,2,0,0, pussy
4086,3,0,3,0,0, its the truth we dont love these hoes 128581
4087,3,0,3,0,0, up your ass you little twat
4088,3,0,3,0,0, who is this we i dont love hoes
4089,3,0,0,3,0,peddicord8 thank you again mick
4090,3,0,3,0,0, barely a rhyme dumb bitch
4091,3,0,3,0,0, bitch
4092,3,0,1,2,0,snacka 504 u look like that fat kid on charlie walker the that got stuck it the chocolate tube
4093,3,0,3,0,0,snacka 504 wigga why the fuck r u in this conversation with yo stalking ass
4094,3,1,2,0,0,snacka bitch i dont want yo fat ass following me hoe
4095,3,1,2,0,0,snacka bitch am dumb bitch am smarter than yo fat peter griffin looking ass
4096,3,0,3,0,0,snacka bitch when r u going to get ur round i just fucking said this just proving my point
4097,3,1,2,0,0,snacka bitches like u be proving my point u speak on shit u know nothing about i got a fucking at studio movie grill just stfu
4098,3,0,3,0,0,snacka now fuck that stfu shit how a bout u stop being a little bitch and get it round cuz u avoiding question u fucking scarry
4099,3,0,3,0,0,snacka u calling me a pussy but u not bout shit fuck all this talking lets pop shit off then
4100,3,1,2,0,0,snacka wow your fucking lame we all laughing at ya hey fat ass u want twinkie and what u said made no sense go eat or something
4101,3,0,3,0,0,areforkids lmao im bein foreal fuck all them bitches like that
4102,3,0,0,3,0, have her learn the first 30 seconds of flesh and the power it holds death that riff would be cool for a bird to do lol
4103,3,0,2,1,0,uel04 really telling me to call him boo uhhh naw 128581 you the niggah amp thats that 128540
4104,3,1,2,0,0, i dont fw that nigga he pussy
4105,3,0,3,0,0, well i for damn sure aint putting on no pussy ass romo jersey
4106,6,2,4,0,0,lgi all i heard was im a bitch nigga
4107,9,0,9,0,0,lgi youre such a bitch
4108,3,0,0,3,0,tan would be perfect wa graham cracker flavored bun or a maple dougnut bar
4109,3,1,2,0,0, my phone was dead fag man
4110,3,0,0,3,0, oh me too pain meds just made my brain fuzzy and though banjo kazooie for a sec
4111,3,0,3,0,0, happy birthday i hope the bitches got you something good
4112,3,1,2,0,0, sequester den the fat colored girl chased me down day street while she swingin da table wit one arm i wants my pay
4113,3,0,3,0,0,stud so is my pussy
4114,3,0,3,0,0,stud touch my throbbing pussy
4115,3,0,0,3,0,  all that trash talk and we win championships youre boring me dude nationalchamps
4116,3,0,3,0,0, haha 1 i would go for the s 2 those fag colors are reserved for 
4117,3,2,1,0,1,05 shut up coon
4118,3,0,3,0,0, has transformed to a bad bitch she can get the d
4119,4,0,4,0,0, i want to suck your pussy
4120,3,0,3,0,0,highrus  slap a bitch
4121,3,0,3,0,0, thats what happens when you have pussies for presidents and generals you have to fight the same war over and over again
4122,3,0,0,3,0, thanks for the follow guys im enjoying a cold yellow belly right now
4123,3,2,1,0,1, i dont follow you because everything about your company is white trash
4124,3,2,1,0,1, you really seem to love sandusky weirdo ur a creepy ass cracker
4125,3,2,1,0,1, stop trolling me u creepy ass cracker
4126,6,0,1,5,0,  ltlt closet muzzie    jewels 
4127,3,0,3,0,0, ugly bitch cdfu 
4128,3,0,0,3,0, your mind is free and your soul satan will present to u in his kingdom the things that mock u stay strong in yahshua
4129,3,0,1,2,0,momma hello dare momma i show glad dat u follow me u lbe screamin hot in dem pitchers you eva b wit colored men
4130,3,2,1,0,1,momma she be what we say in da hood white trash
4131,3,2,0,1,1,momma y8217all whitey gots to pay fo da preparations
4132,3,0,3,0,0,   my mfn birthday pink champaign in dat bitch
4133,3,1,2,0,0,   it sucks rachels sister is such a snobby bitch n rach is so nicecant stand elissa so snutty
4134,3,0,3,0,0, sup nappy headed hoe you got quiet
4135,3,0,0,3,0, starts making monkey faces behind you
4136,4,0,1,3,0, that pic with the red bone in braids and that tiger in the back for sale
4137,3,0,0,3,0, mariapetrova teabaggers weakening food and environmental regulations is infinitely more scary and lethal than terrorism
4138,3,0,0,3,0,  looking at the royals and wondering what could have been if we didnt decimate the yankee farm system
4139,3,0,2,1,0,didi23   shut up you nappy headed hoe
4140,3,0,3,0,0,j happy birthday bitch1008465039127881
4141,3,0,3,0,0, spiked that bitchdamned nailed her down
4142,3,0,1,2,0, you look like a monkey
4143,3,0,3,0,0, that area is a bitch regardless so i can imagine
4144,3,0,3,0,0, xarrows i aint no lady bitch
4145,3,0,0,3,0, sheeze a yellow bone
4146,3,0,3,0,0, what that pussy do tho
4147,3,1,2,0,0, lol ive gotten into with retards on here who actually think i am my avi  ive gotten called ugly black bitch like
4148,3,0,3,0,0, it is we be thugging on these bitches too hard now days
4149,6,0,6,0,0, bitches crazy 128553128514
4150,3,1,2,0,0, i am working fag
4151,3,0,3,0,0, fine walk bitch
4152,3,0,3,0,0,m5462 better bitch
4153,3,2,1,0,1,rollin  i wasnt serious bitch 128514 bitch them niggas i named aint fuccing witcho ass 128514128557 we all just making shit up 128527128553
4154,3,0,3,0,0,rollin  bitch ion talk to 3 128514128557 shit ion even talk to 1 can you even name 1  lol
4155,3,0,3,0,0, lakers are trash
4156,3,2,1,0,1, i swear to god nigger you better still hang with me before work you got my hype
4157,3,2,1,0,1, do you work today niglet
4158,3,0,3,0,0, hahaha awe yea got a date with the baddest bitch around 1280681282991281761280761008465039
4159,3,0,3,0,0,  kem i got tits as big as a hoe so it evens out
4160,3,0,3,0,0,20 dempsey  bitch you said you dont even like trae  fuckin poser
4161,3,0,3,0,0,20 hes a little bitch in general  fug seattle
4162,3,0,3,0,0,20 ohhhhhh  i smell a challenge  usa vs usa next time i see ya bitch ass
4163,3,0,3,0,0,20 peace my negro 
4164,3,0,3,0,0,20 unfortunately you are correct sir  still eat shit and die though bitch 
4165,3,0,3,0,0,savannah should have fucked that bitch up
4166,3,0,0,3,0,joe if nbc has elected you to be a spokesman for nbc they are in a lot of trouble i and friends will no longer watch nbc trash1
4167,3,0,2,1,0,joe wonder how many us citizens have joined isis after listening to joe scarborough trash this black president good job joe
4168,3,0,2,1,0,joe you bitch and complain about how bad our vets are being treated yet you are still willing to send them off to war sick idiot
4169,6,0,6,0,0,  thats a goddamn terrible joke you gbe lookin bitch
4170,7,0,7,0,0, you already know they go to fed for me ah bitch be ready to walk out the door 128514128514999665039
4171,3,1,2,0,0, you tink u done made a funny nigga come lookatathehoodgt i got nightclubs trannies crackheads dealers come at megt
4172,3,0,0,3,0, as ingt nature biologygt dogs dont eat each other as much as birds do not everything is as it seems in human terms
4173,3,0,3,0,0, text me bitch
4174,3,0,0,3,0, im a proud wacko bird how bout you
4175,3,0,3,0,0, squad builders gets you bitches
4176,3,0,3,0,0, grade a pussy
4177,3,0,3,0,0,      bitch im proud to be black ur a samba
4178,3,2,1,0,1,      ugly gay nigga bitch fucking peace of shit
4179,3,3,0,0,1,      yall is coons n uncle toms
4180,3,1,2,0,0,    nigga i seen yo ass at da welfare center punk bitch aint worth my time
4181,3,1,2,0,0,    work is something adults do for money not borrow from money broke bitch
4182,3,2,1,0,1,  fuck you stupid ass coward ass punk bitch faggot ass racist piece of shit punk bitch aint worth my time
4183,3,0,3,0,0,  rape of course the only way you could get pussy smh
4184,3,1,2,0,0,  rich haha u broke bitch no women would ever fuck you lol
4185,3,1,2,0,0, oh hell no fuck you uncle tom bitch i remember yo punk broke ass
4186,3,0,2,1,0, naw them boys trash we started coasting
4187,3,0,3,0,0, lmao 682420 but i8217m hella skinny so bitches don8217t like me
4188,3,0,3,0,0, this pic is trash dck is dry af
4189,4,0,4,0,0, dont be a bitch
4190,3,1,2,0,0,greatness28 i send them hoes because aint nobody gone play me but geez lmao not when they ask for them
4191,3,0,3,0,0,lewis  ohh yaa he wants brooke to be his pinkie toe so he can bang it on the coffee table what a twat lol
4192,3,0,0,3,0,ritchiej 5 of us decided to drink everclear and go to a yankees game only two made it to their seat
4193,3,0,3,0,0,rude i fucking hate you lmao but thank you little dick van dyke
4194,3,0,0,3,0,  when mary asked him about it said the part you eat is whiteyou throw the yellow away
